GAME_DATE_EST,GAME_ID,TEAM_ABBREVIATION,PTS,H
2010-10-26T00:00:00,21000001,BOS,88,H
2010-10-26T00:00:00,21000001,MIA,80,A
2010-10-26T00:00:00,21000002,POR,106,H
2010-10-26T00:00:00,21000002,PHX,92,A
2010-10-26T00:00:00,21000003,LAL,112,H
2010-10-26T00:00:00,21000003,HOU,110,A
2010-10-27T00:00:00,21000004,CLE,95,H
2010-10-27T00:00:00,21000004,BOS,87,A
2010-10-27T00:00:00,21000005,NJN,101,H
2010-10-27T00:00:00,21000005,DET,98,A
2010-10-27T00:00:00,21000006,PHI,87,H
2010-10-27T00:00:00,21000006,MIA,97,A
2010-10-27T00:00:00,21000007,TOR,93,H
2010-10-27T00:00:00,21000007,NYK,98,A
2010-10-27T00:00:00,21000008,MEM,104,H
2010-10-27T00:00:00,21000008,ATL,119,A
2010-10-27T00:00:00,21000009,MIN,116,H
2010-10-27T00:00:00,21000009,SAC,117,A
2010-10-27T00:00:00,21000010,NOH,95,H
2010-10-27T00:00:00,21000010,MIL,91,A
2010-10-27T00:00:00,21000011,OKC,106,H
2010-10-27T00:00:00,21000011,CHI,95,A
2010-10-27T00:00:00,21000012,DAL,101,H
2010-10-27T00:00:00,21000012,CHA,86,A
2010-10-27T00:00:00,21000013,SAS,122,H
2010-10-27T00:00:00,21000013,IND,109,A
2010-10-27T00:00:00,21000014,DEN,110,H
2010-10-27T00:00:00,21000014,UTA,88,A
2010-10-27T00:00:00,21000015,GSW,132,H
2010-10-27T00:00:00,21000015,HOU,128,A
2010-10-27T00:00:00,21000016,LAC,88,H
2010-10-27T00:00:00,21000016,POR,98,A
2010-10-28T00:00:00,21000017,ORL,112,H
2010-10-28T00:00:00,21000017,WAS,83,A
2010-10-28T00:00:00,21000018,UTA,94,H
2010-10-28T00:00:00,21000018,PHX,110,A
2010-10-29T00:00:00,21000019,CHA,101,H
2010-10-29T00:00:00,21000019,IND,104,A
2010-10-29T00:00:00,21000020,NJN,106,H
2010-10-29T00:00:00,21000020,SAC,100,A
2010-10-29T00:00:00,21000021,PHI,101,H
2010-10-29T00:00:00,21000021,ATL,104,A
2010-10-29T00:00:00,21000022,TOR,101,H
2010-10-29T00:00:00,21000022,CLE,81,A
2010-10-29T00:00:00,21000023,BOS,105,H
2010-10-29T00:00:00,21000023,NYK,101,A
2010-10-29T00:00:00,21000024,DET,104,H
2010-10-29T00:00:00,21000024,OKC,105,A
2010-10-29T00:00:00,21000025,MIA,96,H
2010-10-29T00:00:00,21000025,ORL,70,A
2010-10-29T00:00:00,21000026,MIN,96,H
2010-10-29T00:00:00,21000026,MIL,85,A
2010-10-29T00:00:00,21000027,NOH,101,H
2010-10-29T00:00:00,21000027,DEN,95,A
2010-10-29T00:00:00,21000028,DAL,90,H
2010-10-29T00:00:00,21000028,MEM,91,A
2010-10-29T00:00:00,21000029,GSW,109,H
2010-10-29T00:00:00,21000029,LAC,91,A
2010-10-29T00:00:00,21000030,PHX,106,H
2010-10-29T00:00:00,21000030,LAL,114,A
2010-10-30T00:00:00,21000031,ATL,99,H
2010-10-30T00:00:00,21000031,WAS,95,A
2010-10-30T00:00:00,21000032,CLE,104,H
2010-10-30T00:00:00,21000032,SAC,107,A
2010-10-30T00:00:00,21000033,NYK,95,H
2010-10-30T00:00:00,21000033,POR,100,A
2010-10-30T00:00:00,21000034,IND,99,H
2010-10-30T00:00:00,21000034,PHI,86,A
2010-10-30T00:00:00,21000035,CHI,101,H
2010-10-30T00:00:00,21000035,DET,91,A
2010-10-30T00:00:00,21000036,MEM,109,H
2010-10-30T00:00:00,21000036,MIN,89,A
2010-10-30T00:00:00,21000037,HOU,94,H
2010-10-30T00:00:00,21000037,DEN,107,A
2010-10-30T00:00:00,21000038,MIL,98,H
2010-10-30T00:00:00,21000038,CHA,88,A
2010-10-31T00:00:00,21000043,LAL,107,H
2010-10-31T00:00:00,21000043,GSW,83,A
2010-11-01T00:00:00,21000044,CHI,110,H
2010-11-01T00:00:00,21000044,POR,98,A
2010-11-01T00:00:00,21000045,SAC,111,H
2010-11-01T00:00:00,21000045,TOR,108,A
2010-11-01T00:00:00,21000046,LAC,88,H
2010-11-01T00:00:00,21000046,SAS,97,A
2010-11-02T00:00:00,21000047,CLE,88,H
2010-11-02T00:00:00,21000047,ATL,100,A
2010-11-02T00:00:00,21000048,WAS,116,H
2010-11-02T00:00:00,21000048,PHI,115,A
2010-11-02T00:00:00,21000049,DET,86,H
2010-11-02T00:00:00,21000049,BOS,109,A
2010-11-02T00:00:00,21000050,MIA,129,H
2010-11-02T00:00:00,21000050,MIN,97,A
2011-03-28T00:00:00,21000051,NYK,113,H
2011-03-28T00:00:00,21000051,ORL,106,A
2010-11-02T00:00:00,21000052,MIL,76,H
2010-11-02T00:00:00,21000052,POR,90,A
2010-11-02T00:00:00,21000053,LAL,124,H
2010-11-02T00:00:00,21000053,MEM,105,A
2010-11-03T00:00:00,21000054,ATL,94,H
2010-11-03T00:00:00,21000054,DET,85,A
2010-11-03T00:00:00,21000055,NJN,83,H
2010-11-03T00:00:00,21000055,CHA,85,A
2010-11-03T00:00:00,21000056,ORL,128,H
2010-11-03T00:00:00,21000056,MIN,86,A
2010-11-03T00:00:00,21000057,PHI,101,H
2010-11-03T00:00:00,21000057,IND,75,A
2010-11-03T00:00:00,21000058,BOS,105,H
2010-11-03T00:00:00,21000058,MIL,102,A
2010-11-03T00:00:00,21000059,HOU,99,H
2010-11-03T00:00:00,21000059,NOH,107,A
2010-11-03T00:00:00,21000060,DEN,101,H
2010-11-03T00:00:00,21000060,DAL,102,A
2010-11-03T00:00:00,21000061,UTA,125,H
2010-11-03T00:00:00,21000061,TOR,108,A
2010-11-03T00:00:00,21000062,PHX,110,H
2010-11-03T00:00:00,21000062,SAS,112,A
2010-11-03T00:00:00,21000063,GSW,115,H
2010-11-03T00:00:00,21000063,MEM,109,A
2010-11-03T00:00:00,21000064,LAC,107,H
2010-11-03T00:00:00,21000064,OKC,92,A
2010-11-03T00:00:00,21000065,SAC,100,H
2010-11-03T00:00:00,21000065,LAL,112,A
2010-11-04T00:00:00,21000066,CHI,112,H
2010-11-04T00:00:00,21000066,NYK,120,A
2010-11-04T00:00:00,21000067,POR,106,H
2010-11-04T00:00:00,21000067,OKC,107,A
2010-11-05T00:00:00,21000068,IND,90,H
2010-11-05T00:00:00,21000068,MIL,94,A
2010-11-05T00:00:00,21000069,ORL,105,H
2010-11-05T00:00:00,21000069,NJN,90,A
2010-11-05T00:00:00,21000070,PHI,116,H
2010-11-05T00:00:00,21000070,CLE,123,A
2010-11-05T00:00:00,21000071,DET,97,H
2010-11-05T00:00:00,21000071,CHA,90,A
2010-11-05T00:00:00,21000072,NYK,112,H
2010-11-05T00:00:00,21000072,WAS,91,A
2010-11-05T00:00:00,21000073,BOS,110,H
2010-11-05T00:00:00,21000073,CHI,105,A
2010-11-05T00:00:00,21000074,MIN,103,H
2010-11-05T00:00:00,21000074,ATL,113,A
2010-11-05T00:00:00,21000075,NOH,96,H
2010-11-05T00:00:00,21000075,MIA,93,A
2010-11-05T00:00:00,21000076,PHX,123,H
2010-11-05T00:00:00,21000076,MEM,118,A
2010-11-05T00:00:00,21000077,DEN,111,H
2010-11-05T00:00:00,21000077,LAC,104,A
2010-11-05T00:00:00,21000078,GSW,85,H
2010-11-05T00:00:00,21000078,UTA,78,A
2010-11-05T00:00:00,21000079,LAL,108,H
2010-11-05T00:00:00,21000079,TOR,103,A
2010-11-06T00:00:00,21000080,CHA,88,H
2010-11-06T00:00:00,21000080,ORL,91,A
2010-11-06T00:00:00,21000081,WAS,102,H
2010-11-06T00:00:00,21000081,CLE,107,A
2010-11-06T00:00:00,21000082,MIA,101,H
2010-11-06T00:00:00,21000082,NJN,89,A
2010-11-06T00:00:00,21000083,MIL,81,H
2010-11-06T00:00:00,21000083,NOH,87,A
2010-11-06T00:00:00,21000084,SAS,124,H
2010-11-06T00:00:00,21000084,HOU,121,A
2010-11-06T00:00:00,21000085,DAL,92,H
2010-11-06T00:00:00,21000085,DEN,103,A
2010-11-06T00:00:00,21000086,UTA,109,H
2010-11-06T00:00:00,21000086,LAC,107,A
2010-11-06T00:00:00,21000087,POR,97,H
2010-11-06T00:00:00,21000087,TOR,84,A
2010-11-06T00:00:00,21000088,SAC,91,H
2010-11-06T00:00:00,21000088,MEM,100,A
2010-11-07T00:00:00,21000089,NYK,96,H
2010-11-07T00:00:00,21000089,PHI,106,A
2010-11-07T00:00:00,21000090,ATL,114,H
2010-11-07T00:00:00,21000090,PHX,118,A
2010-11-07T00:00:00,21000091,DET,102,H
2010-11-07T00:00:00,21000091,GSW,97,A
2010-11-07T00:00:00,21000092,HOU,120,H
2010-11-07T00:00:00,21000092,MIN,94,A
2010-11-07T00:00:00,21000093,OKC,83,H
2010-11-07T00:00:00,21000093,BOS,92,A
2010-11-07T00:00:00,21000094,LAL,121,H
2010-11-07T00:00:00,21000094,POR,96,A
2010-11-08T00:00:00,21000095,CHA,91,H
2010-11-08T00:00:00,21000095,SAS,95,A
2010-11-08T00:00:00,21000096,ORL,93,H
2010-11-08T00:00:00,21000096,ATL,89,A
2010-11-08T00:00:00,21000097,TOR,102,H
2010-11-08T00:00:00,21000097,GSW,109,A
2010-11-08T00:00:00,21000098,CHI,94,H
2010-11-08T00:00:00,21000098,DEN,92,A
2010-11-08T00:00:00,21000099,MEM,109,H
2010-11-08T00:00:00,21000099,PHX,99,A
2010-11-08T00:00:00,21000100,DAL,89,H
2010-11-08T00:00:00,21000100,BOS,87,A
2010-11-09T00:00:00,21000101,IND,144,H
2010-11-09T00:00:00,21000101,DEN,113,A
2010-11-09T00:00:00,21000102,NJN,91,H
2010-11-09T00:00:00,21000102,CLE,93,A
2010-11-09T00:00:00,21000103,MIA,114,H
2010-11-09T00:00:00,21000103,UTA,116,A
2010-11-09T00:00:00,21000104,MIL,107,H
2010-11-09T00:00:00,21000104,NYK,80,A
2010-11-09T00:00:00,21000105,NOH,101,H
2010-11-09T00:00:00,21000105,LAC,82,A
2010-11-09T00:00:00,21000106,POR,100,H
2010-11-09T00:00:00,21000106,DET,78,A
2010-11-09T00:00:00,21000107,LAL,99,H
2010-11-09T00:00:00,21000107,MIN,94,A
2010-11-10T00:00:00,21000108,ATL,91,H
2010-11-10T00:00:00,21000108,MIL,108,A
2010-11-10T00:00:00,21000109,ORL,94,H
2010-11-10T00:00:00,21000109,UTA,104,A
2010-11-10T00:00:00,21000110,TOR,96,H
2010-11-10T00:00:00,21000110,CHA,101,A
2010-11-10T00:00:00,21000111,WAS,98,H
2010-11-10T00:00:00,21000111,HOU,91,A
2010-11-10T00:00:00,21000112,CLE,87,H
2010-11-10T00:00:00,21000112,NJN,95,A
2010-11-10T00:00:00,21000113,NYK,117,H
2010-11-10T00:00:00,21000113,GSW,122,A
2010-11-10T00:00:00,21000114,MEM,91,H
2010-11-10T00:00:00,21000114,DAL,106,A
2010-11-10T00:00:00,21000115,OKC,109,H
2010-11-10T00:00:00,21000115,PHI,103,A
2010-11-10T00:00:00,21000116,SAS,107,H
2010-11-10T00:00:00,21000116,LAC,95,A
2010-11-10T00:00:00,21000117,SAC,89,H
2010-11-10T00:00:00,21000117,MIN,98,A
2010-11-11T00:00:00,21000118,MIA,107,H
2010-11-11T00:00:00,21000118,BOS,112,A
2010-11-11T00:00:00,21000119,CHI,120,H
2010-11-11T00:00:00,21000119,GSW,90,A
2010-11-11T00:00:00,21000120,DEN,118,H
2010-11-11T00:00:00,21000120,LAL,112,A
2010-11-12T00:00:00,21000121,ATL,86,H
2010-11-12T00:00:00,21000121,UTA,90,A
2010-11-12T00:00:00,21000122,IND,99,H
2010-11-12T00:00:00,21000122,HOU,102,A
2010-11-12T00:00:00,21000123,ORL,106,H
2010-11-12T00:00:00,21000123,TOR,110,A
2010-11-12T00:00:00,21000124,WAS,85,H
2010-11-12T00:00:00,21000124,CHA,93,A
2010-11-12T00:00:00,21000125,MIN,112,H
2010-11-12T00:00:00,21000125,NYK,103,A
2010-11-12T00:00:00,21000126,DAL,99,H
2010-11-12T00:00:00,21000126,PHI,90,A
2010-11-12T00:00:00,21000127,PHX,103,H
2010-11-12T00:00:00,21000127,SAC,89,A
2010-11-12T00:00:00,21000128,OKC,110,H
2010-11-12T00:00:00,21000128,POR,108,A
2010-11-12T00:00:00,21000129,LAC,107,H
2010-11-12T00:00:00,21000129,DET,113,A
2010-11-13T00:00:00,21000130,CHA,95,H
2010-11-13T00:00:00,21000130,UTA,96,A
2010-11-13T00:00:00,21000131,NJN,90,H
2010-11-13T00:00:00,21000131,ORL,91,A
2010-11-13T00:00:00,21000132,CLE,85,H
2010-11-13T00:00:00,21000132,IND,99,A
2010-11-13T00:00:00,21000133,MIA,109,H
2010-11-13T00:00:00,21000133,TOR,100,A
2010-11-13T00:00:00,21000134,CHI,103,H
2010-11-13T00:00:00,21000134,WAS,96,A
2010-11-13T00:00:00,21000135,MEM,110,H
2010-11-13T00:00:00,21000135,BOS,116,A
2010-11-13T00:00:00,21000136,NOH,107,H
2010-11-13T00:00:00,21000136,POR,87,A
2010-11-13T00:00:00,21000137,MIL,79,H
2010-11-13T00:00:00,21000137,GSW,72,A
2010-11-13T00:00:00,21000138,SAS,116,H
2010-11-13T00:00:00,21000138,PHI,93,A
2010-11-14T00:00:00,21000139,ATL,111,H
2010-11-14T00:00:00,21000139,MIN,105,A
2010-11-14T00:00:00,21000140,SAC,94,H
2010-11-14T00:00:00,21000140,DET,100,A
2010-11-14T00:00:00,21000141,OKC,104,H
2010-11-14T00:00:00,21000141,SAS,117,A
2010-11-14T00:00:00,21000142,NYK,96,H
2010-11-14T00:00:00,21000142,HOU,104,A
2010-11-14T00:00:00,21000143,LAL,116,H
2010-11-14T00:00:00,21000143,PHX,121,A
2010-11-15T00:00:00,21000144,CHA,113,H
2010-11-15T00:00:00,21000144,MIN,110,A
2010-11-15T00:00:00,21000145,ORL,89,H
2010-11-15T00:00:00,21000145,MEM,72,A
2010-11-15T00:00:00,21000146,DAL,98,H
2010-11-15T00:00:00,21000146,NOH,95,A
2010-11-15T00:00:00,21000147,PHX,100,H
2010-11-15T00:00:00,21000147,DEN,94,A
2010-11-15T00:00:00,21000148,UTA,108,H
2010-11-15T00:00:00,21000148,OKC,115,A
2010-11-15T00:00:00,21000149,GSW,101,H
2010-11-15T00:00:00,21000149,DET,97,A
2010-11-15T00:00:00,21000150,LAC,96,H
2010-11-15T00:00:00,21000150,NJN,110,A
2010-11-16T00:00:00,21000151,CLE,101,H
2010-11-16T00:00:00,21000151,PHI,93,A
2010-11-16T00:00:00,21000152,IND,92,H
2010-11-16T00:00:00,21000152,ATL,102,A
2010-11-16T00:00:00,21000153,WAS,109,H
2010-11-16T00:00:00,21000153,TOR,94,A
2010-11-16T00:00:00,21000154,MEM,99,H
2010-11-16T00:00:00,21000154,POR,100,A
2010-11-16T00:00:00,21000155,MIL,107,H
2010-11-16T00:00:00,21000155,LAL,118,A
2010-11-16T00:00:00,21000156,HOU,92,H
2010-11-16T00:00:00,21000156,CHI,95,A
2010-11-16T00:00:00,21000157,DEN,120,H
2010-11-16T00:00:00,21000157,NYK,118,A
2010-11-17T00:00:00,21000158,MIA,123,H
2010-11-17T00:00:00,21000158,PHX,96,A
2010-11-17T00:00:00,21000159,PHI,86,H
2010-11-17T00:00:00,21000159,TOR,94,A
2010-11-17T00:00:00,21000160,BOS,114,H
2010-11-17T00:00:00,21000160,WAS,83,A
2010-11-17T00:00:00,21000161,DET,90,H
2010-11-17T00:00:00,21000161,LAL,103,A
2010-11-17T00:00:00,21000162,MIN,113,H
2010-11-17T00:00:00,21000162,LAC,111,A
2010-11-17T00:00:00,21000163,NOH,99,H
2010-11-17T00:00:00,21000163,DAL,97,A
2010-11-17T00:00:00,21000164,OKC,116,H
2010-11-17T00:00:00,21000164,HOU,99,A
2010-11-17T00:00:00,21000165,UTA,98,H
2010-11-17T00:00:00,21000165,NJN,88,A
2010-11-17T00:00:00,21000166,SAS,103,H
2010-11-17T00:00:00,21000166,CHI,94,A
2010-11-17T00:00:00,21000167,SAC,106,H
2010-11-17T00:00:00,21000167,NYK,113,A
2010-11-18T00:00:00,21000168,IND,107,H
2010-11-18T00:00:00,21000168,LAC,80,A
2010-11-18T00:00:00,21000169,ORL,105,H
2010-11-18T00:00:00,21000169,PHX,89,A
2010-11-18T00:00:00,21000170,POR,86,H
2010-11-18T00:00:00,21000170,DEN,83,A
2010-11-19T00:00:00,21000171,BOS,84,H
2010-11-19T00:00:00,21000171,OKC,89,A
2010-11-19T00:00:00,21000172,PHI,90,H
2010-11-19T00:00:00,21000172,MIL,79,A
2010-11-19T00:00:00,21000173,TOR,106,H
2010-11-19T00:00:00,21000173,HOU,96,A
2010-11-19T00:00:00,21000174,WAS,89,H
2010-11-19T00:00:00,21000174,MEM,86,A
2010-11-19T00:00:00,21000175,MIA,95,H
2010-11-19T00:00:00,21000175,CHA,87,A
2010-11-19T00:00:00,21000176,MIN,95,H
2010-11-19T00:00:00,21000176,LAL,112,A
2010-11-19T00:00:00,21000177,NOH,108,H
2010-11-19T00:00:00,21000177,CLE,101,A
2010-11-19T00:00:00,21000178,UTA,82,H
2010-11-19T00:00:00,21000178,SAS,94,A
2010-11-19T00:00:00,21000179,DAL,83,H
2010-11-19T00:00:00,21000179,CHI,88,A
2010-11-19T00:00:00,21000180,SAC,86,H
2010-11-19T00:00:00,21000180,NJN,81,A
2010-11-19T00:00:00,21000181,GSW,119,H
2010-11-19T00:00:00,21000181,NYK,125,A
2010-11-20T00:00:00,21000182,CHA,123,H
2010-11-20T00:00:00,21000182,PHX,105,A
2010-11-20T00:00:00,21000183,IND,86,H
2010-11-20T00:00:00,21000183,ORL,90,A
2010-11-20T00:00:00,21000184,ATL,93,H
2010-11-20T00:00:00,21000184,DAL,98,A
2010-11-20T00:00:00,21000185,MEM,97,H
2010-11-20T00:00:00,21000185,MIA,95,A
2010-11-20T00:00:00,21000186,MIL,81,H
2010-11-20T00:00:00,21000186,OKC,82,A
2010-11-20T00:00:00,21000187,SAS,116,H
2010-11-20T00:00:00,21000187,CLE,92,A
2010-11-20T00:00:00,21000188,DEN,107,H
2010-11-20T00:00:00,21000188,NJN,103,A
2010-11-20T00:00:00,21000189,POR,94,H
2010-11-20T00:00:00,21000189,UTA,103,A
2010-11-20T00:00:00,21000190,LAC,115,H
2010-11-20T00:00:00,21000190,NYK,124,A
2010-11-21T00:00:00,21000191,TOR,102,H
2010-11-21T00:00:00,21000191,BOS,101,A
2010-11-21T00:00:00,21000192,DET,115,H
2010-11-21T00:00:00,21000192,WAS,110,A
2010-11-21T00:00:00,21000193,SAC,71,H
2010-11-21T00:00:00,21000193,NOH,75,A
2010-11-21T00:00:00,21000194,LAL,117,H
2010-11-21T00:00:00,21000194,GSW,89,A
2010-11-22T00:00:00,21000195,ATL,76,H
2010-11-22T00:00:00,21000195,BOS,99,A
2010-11-22T00:00:00,21000196,MIA,77,H
2010-11-22T00:00:00,21000196,IND,93,A
2010-11-22T00:00:00,21000197,OKC,117,H
2010-11-22T00:00:00,21000197,MIN,107,A
2010-11-22T00:00:00,21000198,HOU,116,H
2010-11-22T00:00:00,21000198,PHX,123,A
2010-11-22T00:00:00,21000199,SAS,106,H
2010-11-22T00:00:00,21000199,ORL,97,A
2010-11-22T00:00:00,21000200,UTA,94,H
2010-11-22T00:00:00,21000200,SAC,83,A
2010-11-22T00:00:00,21000201,GSW,89,H
2010-11-22T00:00:00,21000201,DEN,106,A
2010-11-22T00:00:00,21000202,LAC,99,H
2010-11-22T00:00:00,21000202,NOH,95,A
2010-11-23T00:00:00,21000203,IND,100,H
2010-11-23T00:00:00,21000203,CLE,89,A
2010-11-23T00:00:00,21000204,NJN,107,H
2010-11-23T00:00:00,21000204,ATL,101,A
2010-11-23T00:00:00,21000205,WAS,116,H
2010-11-23T00:00:00,21000205,PHI,114,A
2010-11-23T00:00:00,21000206,NYK,110,H
2010-11-23T00:00:00,21000206,CHA,107,A
2010-11-23T00:00:00,21000207,DAL,88,H
2010-11-23T00:00:00,21000207,DET,84,A
2010-11-23T00:00:00,21000208,LAL,98,H
2010-11-23T00:00:00,21000208,CHI,91,A
2010-11-24T00:00:00,21000209,CHA,95,H
2010-11-24T00:00:00,21000209,NYK,99,A
2010-11-24T00:00:00,21000210,CLE,83,H
2010-11-24T00:00:00,21000210,MIL,81,A
2010-11-24T00:00:00,21000211,TOR,106,H
2010-11-24T00:00:00,21000211,PHI,90,A
2010-11-24T00:00:00,21000212,BOS,89,H
2010-11-24T00:00:00,21000212,NJN,83,A
2010-11-24T00:00:00,21000213,ORL,104,H
2010-11-24T00:00:00,21000213,MIA,95,A
2010-11-24T00:00:00,21000214,MEM,105,H
2010-11-24T00:00:00,21000214,DET,84,A
2010-11-24T00:00:00,21000215,MIN,109,H
2010-11-24T00:00:00,21000215,SAS,113,A
2010-11-24T00:00:00,21000216,OKC,103,H
2010-11-24T00:00:00,21000216,DAL,111,A
2010-11-24T00:00:00,21000217,HOU,111,H
2010-11-24T00:00:00,21000217,GSW,101,A
2010-11-24T00:00:00,21000218,PHX,115,H
2010-11-24T00:00:00,21000218,CHI,123,A
2010-11-24T00:00:00,21000219,UTA,105,H
2010-11-24T00:00:00,21000219,NOH,87,A
2010-11-25T00:00:00,21000220,ATL,116,H
2010-11-25T00:00:00,21000220,WAS,96,A
2010-11-25T00:00:00,21000221,LAC,100,H
2010-11-25T00:00:00,21000221,SAC,82,A
2010-11-26T00:00:00,21000222,CHA,99,H
2010-11-26T00:00:00,21000222,HOU,89,A
2010-11-26T00:00:00,21000223,ORL,111,H
2010-11-26T00:00:00,21000223,CLE,100,A
2010-11-26T00:00:00,21000224,BOS,110,H
2010-11-26T00:00:00,21000224,TOR,101,A
2010-11-26T00:00:00,21000225,DET,103,H
2010-11-26T00:00:00,21000225,MIL,89,A
2010-11-26T00:00:00,21000226,MIA,99,H
2010-11-26T00:00:00,21000226,PHI,90,A
2010-11-26T00:00:00,21000227,IND,106,H
2010-11-26T00:00:00,21000227,OKC,110,A
2010-11-26T00:00:00,21000228,SAS,94,H
2010-11-26T00:00:00,21000228,DAL,103,A
2010-11-26T00:00:00,21000229,DEN,98,H
2010-11-26T00:00:00,21000229,CHI,97,A
2010-11-26T00:00:00,21000230,PHX,116,H
2010-11-26T00:00:00,21000230,LAC,108,A
2010-11-26T00:00:00,21000231,UTA,102,H
2010-11-26T00:00:00,21000231,LAL,96,A
2010-11-26T00:00:00,21000232,MEM,116,H
2010-11-26T00:00:00,21000232,GSW,111,A
2010-11-26T00:00:00,21000233,POR,78,H
2010-11-26T00:00:00,21000233,NOH,97,A
2010-11-27T00:00:00,21000234,NYK,90,H
2010-11-27T00:00:00,21000234,ATL,99,A
2010-11-27T00:00:00,21000235,WAS,99,H
2010-11-27T00:00:00,21000235,ORL,100,A
2010-11-27T00:00:00,21000236,CLE,92,H
2010-11-27T00:00:00,21000236,MEM,86,A
2010-11-27T00:00:00,21000237,PHI,102,H
2010-11-27T00:00:00,21000237,NJN,86,A
2010-11-27T00:00:00,21000238,MIN,94,H
2010-11-27T00:00:00,21000238,GSW,104,A
2010-11-27T00:00:00,21000239,DAL,106,H
2010-11-27T00:00:00,21000239,MIA,95,A
2010-11-27T00:00:00,21000240,MIL,104,H
2010-11-27T00:00:00,21000240,CHA,101,A
2010-11-27T00:00:00,21000241,SAC,85,H
2010-11-27T00:00:00,21000241,CHI,96,A
2010-11-28T00:00:00,21000242,TOR,78,H
2010-11-28T00:00:00,21000242,ATL,96,A
2010-11-28T00:00:00,21000243,DET,116,H
2010-11-28T00:00:00,21000243,NYK,125,A
2010-11-28T00:00:00,21000244,NOH,95,H
2010-11-28T00:00:00,21000244,SAS,109,A
2010-11-28T00:00:00,21000245,LAC,97,H
2010-11-28T00:00:00,21000245,UTA,109,A
2010-11-28T00:00:00,21000246,NJN,98,H
2010-11-28T00:00:00,21000246,POR,96,A
2010-11-28T00:00:00,21000247,HOU,99,H
2010-11-28T00:00:00,21000247,OKC,98,A
2010-11-28T00:00:00,21000248,DEN,138,H
2010-11-28T00:00:00,21000248,PHX,133,A
2010-11-28T00:00:00,21000249,LAL,92,H
2010-11-28T00:00:00,21000249,IND,95,A
2010-11-29T00:00:00,21000250,MIA,105,H
2010-11-29T00:00:00,21000250,WAS,94,A
2010-11-29T00:00:00,21000251,OKC,95,H
2010-11-29T00:00:00,21000251,NOH,89,A
2010-11-29T00:00:00,21000252,DAL,101,H
2010-11-29T00:00:00,21000252,HOU,91,A
2010-11-29T00:00:00,21000253,UTA,109,H
2010-11-29T00:00:00,21000253,MIL,88,A
2010-11-30T00:00:00,21000254,CLE,87,H
2010-11-30T00:00:00,21000254,BOS,106,A
2010-11-30T00:00:00,21000255,ORL,90,H
2010-11-30T00:00:00,21000255,DET,79,A
2010-11-30T00:00:00,21000256,PHI,88,H
2010-11-30T00:00:00,21000256,POR,79,A
2010-11-30T00:00:00,21000257,NYK,111,H
2010-11-30T00:00:00,21000257,NJN,100,A
2010-11-30T00:00:00,21000258,MEM,98,H
2010-11-30T00:00:00,21000258,LAL,96,A
2010-11-30T00:00:00,21000259,SAC,98,H
2010-11-30T00:00:00,21000259,IND,107,A
2010-11-30T00:00:00,21000260,GSW,98,H
2010-11-30T00:00:00,21000260,SAS,118,A
2010-12-01T00:00:00,21000261,ATL,112,H
2010-12-01T00:00:00,21000261,MEM,109,A
2010-12-01T00:00:00,21000262,NJN,120,H
2010-12-01T00:00:00,21000262,OKC,123,A
2010-12-01T00:00:00,21000263,TOR,127,H
2010-12-01T00:00:00,21000263,WAS,108,A
2010-12-01T00:00:00,21000264,BOS,99,H
2010-12-01T00:00:00,21000264,POR,95,A
2010-12-01T00:00:00,21000265,MIA,97,H
2010-12-01T00:00:00,21000265,DET,72,A
2010-12-01T00:00:00,21000266,CHI,78,H
2010-12-01T00:00:00,21000266,ORL,107,A
2010-12-01T00:00:00,21000267,NOH,89,H
2010-12-01T00:00:00,21000267,CHA,73,A
2010-12-01T00:00:00,21000268,DAL,100,H
2010-12-01T00:00:00,21000268,MIN,86,A
2010-12-01T00:00:00,21000269,HOU,109,H
2010-12-01T00:00:00,21000269,LAL,99,A
2010-12-01T00:00:00,21000270,DEN,105,H
2010-12-01T00:00:00,21000270,MIL,94,A
2010-12-01T00:00:00,21000271,UTA,110,H
2010-12-01T00:00:00,21000271,IND,88,A
2010-12-01T00:00:00,21000272,LAC,90,H
2010-12-01T00:00:00,21000272,SAS,85,A
2010-12-02T00:00:00,21000273,CLE,90,H
2010-12-02T00:00:00,21000273,MIA,118,A
2010-12-02T00:00:00,21000274,GSW,101,H
2010-12-02T00:00:00,21000274,PHX,107,A
2010-12-03T00:00:00,21000275,CHA,91,H
2010-12-03T00:00:00,21000275,NJN,84,A
2010-12-03T00:00:00,21000276,TOR,111,H
2010-12-03T00:00:00,21000276,OKC,99,A
2010-12-03T00:00:00,21000277,WAS,83,H
2010-12-03T00:00:00,21000277,POR,79,A
2010-12-03T00:00:00,21000278,ATL,93,H
2010-12-03T00:00:00,21000278,PHI,88,A
2010-12-03T00:00:00,21000279,DET,91,H
2010-12-03T00:00:00,21000279,ORL,104,A
2010-12-03T00:00:00,21000280,BOS,104,H
2010-12-03T00:00:00,21000280,CHI,92,A
2010-12-03T00:00:00,21000281,MEM,111,H
2010-12-03T00:00:00,21000281,HOU,127,A
2010-12-03T00:00:00,21000282,NOH,92,H
2010-12-03T00:00:00,21000282,NYK,100,A
2010-12-03T00:00:00,21000283,SAS,107,H
2010-12-03T00:00:00,21000283,MIN,101,A
2010-12-03T00:00:00,21000284,DEN,109,H
2010-12-03T00:00:00,21000284,LAC,104,A
